Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,library
prerank,Th1 and Th2 cell differentiation,0.21367306671017103,0.8797944234006718,0.7169811320754716,0.7677574084103382,1.0,37/90,36.21%,IKBKG;HLA-DMA;MAPK3;IFNGR1;NFKBIE;HLA-DMB;HLA-DOB;IL12RB1;IL2RG;IL2RA;HLA-DRA;IFNG;IL12A;NFKBIB;HLA-DQA2;JAK1;STAT6;CD3D;JAK3;RELA;HLA-DRB1;HLA-DPA1;MAPK12;IL5;LAT;MAPK1;JUN;HLA-DRB5;MAPK9;DLL3;HLA-DQB1;IL2RB;HLA-DPB1;HLA-DOA;IL4;IKBKB;IL12RB2,KEGG_2021_Human
prerank,Cocaine addiction,-0.21993626464264684,-0.8717907785765241,0.6861111111111111,0.8207584392810171,1.0,12/49,19.59%,PRKACA;MAOB;SLC18A2;GNAS;GRIN2B;DLG4;DRD1;CREB3L2;FOSB;ADCY5;RGS9;GRIN2A,KEGG_2021_Human
prerank,MAPK signaling pathway,0.18168532302512136,0.8669239514551185,0.819693094629156,0.7900975468682063,1.0,62/290,20.47%,IKBKG;EGF;MAPT;NFKB2;CSF1;FLNC;MAPKAPK2;MYC;EFNA3;MAPKAPK5;STK3;MAP3K14;PLA2G4C;RPS6KA3;GNA12;CDC42;CACNA1E;MAPK3;FGF2;HSPA8;RELB;HSPA1B;HSPA1A;MAP3K8;PRKACB;MKNK1;RPS6KA1;IRAK1;HSPB1;GRB2;RRAS;RAP1A;DUSP5;IL1B;EFNA4;HSPA6;TRADD;NRAS;ATF4;DAXX;DDIT3;CSF1R;PAK1;HRAS;CDC25B;TNF;TRAF2;PTPN7;EFNA5;MAPK8IP2;GNG12;RPS6KA4;IL1A;MAP3K7;MAPKAPK3;EREG;CACNB1;SRF;RAC1;MAP4K2;PAK2;FGF21,KEGG_2021_Human
prerank,Diabetic cardiomyopathy,-0.17297012961858677,-0.8570318848689732,0.8700361010830325,0.845697614880309,1.0,46/173,23.17%,CAMK2B;PPIF;AKT1;PLCB4;NDUFA5;PIK3R1;PDK4;CPT1B;GYS1;AKT2;CMA1;AGER;PDK2;INSR;UQCRFS1;MAPK10;AKT3;UQCR11;GYS2;PTEN;AGT;NDUFV3;COX7A1;CAMK2D;MAPK8;SLC25A4;NDUFA11;SDHA;REN;PRKCZ;PLN;NDUFC2;NDUFB7;NDUFB1;ACE;NDUFS3;SDHD;TGFB3;NDUFB6;ATP2A3;NDUFB5;NDUFS7;NDUFA4;RYR2;PIK3R3;PIK3R2,KEGG_2021_Human
prerank,Inositol phosphate metabolism,-0.19595771591299266,-0.8499447407283212,0.8034188034188035,0.8540138894424295,1.0,19/73,23.29%,INPP5A;PLCB4;INPP5K;SYNJ1;ALDH6A1;PTEN;ISYNA1;ITPKB;ITPK1;PIK3C2A;MTMR6;PIKFYVE;PIP5K1C;SYNJ2;MTM1;INPP5B;PI4K2B;PIP5K1B;SACM1L,KEGG_2021_Human
prerank,Protein export,0.2797079127924559,0.8480144840262104,0.6735395189003437,0.8238963957402081,1.0,7/22,23.41%,SPCS1;SRP19;SRPRB;SEC61G;SRP72;SRP68;SEC61A1,KEGG_2021_Human
prerank,JAK-STAT signaling pathway,0.19255429174931216,0.8471588770640485,0.7823691460055097,0.8202011104781736,1.0,43/153,23.15%,EGF;MYC;IL15RA;IL27RA;IFNGR1;IL15;OSM;GRB2;PIAS3;IL12RB1;IL2RG;CRLF2;EPO;IL20RB;LIF;SOCS7;IL7;HRAS;SOCS1;IL2RA;IL22;OSMR;STAT3;PIM1;IFNA1;IFNAR2;IFNG;CCND3;MCL1;IL12A;AOX1;IL10;CSF2RA;PRL;PIK3CD;IL10RA;SOCS3;GH2;IL21R;JAK1;STAT6;PTPN6;PIAS2,KEGG_2021_Human
prerank,Protein digestion and absorption,-0.1854876982187597,-0.8462828729216115,0.8682432432432432,0.8549310584659808,1.0,23/100,19.39%,COL18A1;KCNK5;ATP1B2;COL25A1;COL27A1;COL11A2;COL4A4;COL15A1;SLC8A3;CPB2;MEP1B;COL6A6;COL6A1;SLC15A1;ELN;COL4A3;COL14A1;COL12A1;SLC1A1;ACE2;COL4A1;SLC16A10;COL8A1,KEGG_2021_Human
prerank,Arrhythmogenic right ventricular cardiomyopathy,-0.18877551058607855,-0.8338758106630286,0.83125,0.871858375810557,1.0,22/77,22.51%,CTNNA3;TCF7L1;TCF7L2;CACNA2D2;LAMA2;SLC8A3;CACNB2;JUP;GJA1;ITGA2B;CACNA1C;CACNA1D;SGCA;ITGA1;ITGA10;ITGA9;ATP2A3;DMD;CACNA2D1;SGCB;RYR2;LAMA1,KEGG_2021_Human
prerank,Renin-angiotensin system,0.26581564751088316,0.8237939447676895,0.6986754966887417,0.8596465268049379,1.0,2/23,0.60%,NLN;CTSA,KEGG_2021_Human
prerank,VEGF signaling pathway,-0.20011140807509445,-0.82130107347525,0.83008356545961,0.8875111630701285,1.0,9/58,10.11%,AKT1;SPHK2;PIK3R1;JMJD7-PLA2G4B;KDR;AKT2;MAP2K1;PXN;AKT3,KEGG_2021_Human
prerank,Thermogenesis,0.17896737053192766,0.8160963353399878,0.8962264150943396,0.8673327782493221,1.0,47/191,23.71%,ACSL3;NDUFAF2;MLST8;RHEB;RPS6KA3;PRKAA2;ADCY10;ACTB;GCG;CYC1;NDUFA4L2;PPARG;SMARCC1;PRKACB;RPS6KA1;TSC2;COX7B2;SMARCD1;GRB2;NDUFB9;ZNF516;COX6C;NDUFAF3;ADCY8;NDUFB3;UQCRHL;NRAS;PRKAG3;NDUFS2;HRAS;RPTOR;UQCRH;PRKAG1;NDUFAF4;ACTL6A;UQCRQ;ACTG1;FGF21;ACSL4;ACSL6;PRKAB1;UQCRB;SIRT6;ADCY7;KDM1A;AKT1S1;TSC1,KEGG_2021_Human
prerank,Phosphatidylinositol signaling system,-0.1835735410185031,-0.811971438301729,0.8705501618122977,0.8960506550274647,1.0,24/94,23.29%,INPP5A;PLCB4;CALM1;PIK3R1;CALML4;SYNJ1;PTEN;ITPKB;ITPK1;PIK3C2A;MTMR6;PIKFYVE;PIP5K1C;SYNJ2;MTM1;CALML3;INPP5B;PI4K2B;PIP5K1B;IP6K3;CALML6;PIK3R3;PIK3R2;SACM1L,KEGG_2021_Human
prerank,Terpenoid backbone biosynthesis,0.26269391620347193,0.8099795427388136,0.7691056910569106,0.8720505972658892,1.0,7/22,20.02%,ZMPSTE24;DHDDS;PDSS1;MVD;GGPS1;FDPS;PMVK,KEGG_2021_Human
prerank,Mucin type O-glycan biosynthesis,0.23644971787558036,0.7932578707580176,0.7877813504823151,0.8933154344918472,1.0,4/31,11.54%,GCNT3;ST6GALNAC4;GALNT10;ST3GAL2,KEGG_2021_Human
prerank,Hypertrophic cardiomyopathy,-0.1729148684958335,-0.7913289817285987,0.9142857142857143,0.9206480382211669,1.0,26/90,22.51%,CACNA2D2;LAMA2;MYL3;PRKAG2;SLC8A3;CACNB2;IGF1;ITGA2B;AGT;TPM1;CACNA1C;CACNA1D;SGCA;ACE;ITGA1;ITGA10;ITGA9;TGFB3;ATP2A3;DMD;TNNT2;CACNA2D1;ACTC1;SGCB;RYR2;LAMA1,KEGG_2021_Human
prerank,Nucleotide excision repair,-0.19570273202990274,-0.7776426958943573,0.8693333333333333,0.9314048313414534,1.0,9/45,17.58%,DDB2;ERCC6;ERCC5;XPC;LIG1;POLE;XPA;GTF2H4;POLD2,KEGG_2021_Human
prerank,Nicotinate and nicotinamide metabolism,-0.22109838788502434,-0.7745951848348878,0.8222811671087533,0.9281584815444445,1.0,9/30,15.88%,ENPP1;SIRT5;SIRT1;SIRT3;NT5M;NMNAT3;SIRT4;NNT;ENPP3,KEGG_2021_Human
prerank,Taste transduction,-0.17159771022452247,-0.7626067536100626,0.9436201780415431,0.9344742280954468,1.0,33/83,34.36%,KCNK5;GABBR2;PRKACA;PLCB4;ADCY4;TAS2R60;CACNA1A;CACNA1C;P2RX3;TAS1R1;GABBR1;ADCY6;TAS2R1;TAS2R14;HTR3B;SCNN1G;TAS2R3;GABRA5;TAS2R31;TAS2R20;SCN2A;TAS2R50;TAS2R8;P2RY1;GABRA4;PLCB3;HTR1E;TAS2R19;TAS2R7;GABRA1;TAS2R30;GRM4;SCN3A,KEGG_2021_Human
prerank,Sphingolipid metabolism,0.217290919828948,0.7599662128987614,0.8533123028391167,0.9337348931901894,1.0,8/40,17.13%,GLA;GBA;NEU1;DEGS1;PSAP;SMPD2;GLB1;ENPP7,KEGG_2021_Human
prerank,Hepatitis B,0.17038282558366818,0.7588281687037969,0.9645390070921985,0.9290772600280742,1.0,23/156,16.07%,IKBKG;CASP8;YWHAZ;BID;MYC;FADD;IKBKE;MMP9;MAPK3;E2F3;SRC;IRAK1;CCNE2;TBK1;GRB2;E2F2;NRAS;ATF4;ATP6AP1;HRAS;BIRC5;TNF;STAT3,KEGG_2021_Human
prerank,Non-alcoholic fatty liver disease,0.1728479776639895,0.7585411757763274,0.9348441926345609,0.9235171149020365,1.0,33/149,22.73%,CASP8;MLX;BID;CDC42;PRKAA2;CYC1;NDUFA4L2;PPARG;COX7B2;NDUFB9;IL1B;COX6C;NDUFB3;UQCRHL;ATF4;ADIPOR1;DDIT3;PRKAG3;NDUFS2;UQCRH;TNF;TRAF2;PRKAG1;IL1A;UQCRQ;MLXIP;SREBF1;RAC1;PRKAB1;PIK3CD;SOCS3;UQCRB;CASP7,KEGG_2021_Human
prerank,Biosynthesis of unsaturated fatty acids,-0.22740259607709176,-0.7506492024149372,0.8621553884711779,0.9394978872648241,1.0,9/23,21.54%,ACAA1;SCD5;TECR;SCP2;ACOT2;BAAT;ACOX1;ACOT1;ELOVL2,KEGG_2021_Human
prerank,AGE-RAGE signaling pathway in diabetic complications,-0.16334697445493854,-0.7432363642793012,0.9589442815249267,0.9391227902266736,1.0,17/98,15.99%,FOXO1;AKT1;PLCB4;PIK3R1;AKT2;AGER;COL4A4;PRKCE;SMAD4;CDKN1B;MAPK10;AKT3;AGT;MAPK8;PRKCZ;COL4A3;THBD,KEGG_2021_Human
prerank,Fatty acid elongation,0.23461739214075145,0.726419806041405,0.8654173764906303,0.9506682126534539,1.0,5/23,14.11%,ELOVL1;PPT1;ELOVL5;THEM4;ELOVL6,KEGG_2021_Human
prerank,Fatty acid biosynthesis,0.2548407200965633,0.7165083680117145,0.8445171849427169,0.9530727907521758,1.0,6/17,21.65%,ACSL3;ACACA;FASN;OXSM;ACSL4;ACSL6,KEGG_2021_Human
prerank,Cardiac muscle contraction,0.16086735724805784,0.652416577589953,0.9862595419847329,0.98271404000275,1.0,15/83,22.98%,ASPH;TPM3;ATP1B3;CYC1;COX7B2;COX6C;SLC9A6;UQCRHL;UQCRH;UQCRQ;CACNB1;SLC9A7;CACNA1S;UQCRB;MYL4,KEGG_2021_Human
prerank,Nicotine addiction,-0.14643049066343936,-0.5615315391973683,1.0,0.9959148698736598,1.0,17/40,33.92%,CHRNB2;SLC17A7;CACNA1A;GRIN2B;CHRNA4;GRIN2A;CACNA1B;SLC17A6;GABRA5;GABRB3;GABRE;GRIN2C;GABRA4;GABRP;GRIA1;GABRA1;SLC17A8,KEGG_2021_Human
prerank,Olfactory transduction,0.08256763010432874,0.39678907880173087,1.0,0.9999459820463965,1.0,123/328,42.12%,GNAL;OR1F1;OR8A1;GNB1;OR2AT4;PRKACB;OR52N1;OR8B2;OR52N2;OR8D1;OR5M8;OR52E6;RGS2;OR56A3;OR52N5;OR8B12;OR2V2;OR51G2;OR2T4;OR8G5;OR6K3;OR56A4;OR6C70;OR6B1;OR10K1;OR52B4;OR2T5;OR4M2;OR2A1;OR4C12;OR56A1;OR2L2;OR5H6;OR4K17;OR4F29;CNGA3;OR4D5;OR5T3;OR13F1;OR9A4;OR1S2;OR2L3;OR5H14;OR14J1;OR7C1;OR8D2;OR4N4;OR11L1;OR10A7;OR2M3;OR52A1;OR2H2;OR10X1;OR13C9;OR2F1;OR2T3;OR7G2;OR4C6;OR52L1;OR2AK2;OR6A2;OR11H12;OR52H1;OR2D2;OR4K14;OR8B3;OR51F1;OR8H1;OR2G3;OR5D18;OR5W2;OR10G8;OR6C65;OR6C4;OR13H1;OR6N1;CNGB1;OR51M1;OR52B6;OR2A7;OR2F2;OR6C74;OR11G2;OR6C2;GNG13;OR5B21;OR2A2;OR51D1;OR11H6;OR52E4;OR10J3;OR4M1;OR10A3;OR52K2;OR52K1;OR10S1;OR5K3;OR2C3;OR2Z1;OR13C2;OR11H1;OR13A1;OR4F4;OR51B4;OR10H4;OR3A1;OR51B6;OR51B5;OR2A25;OR52E2;OR13C5;PRKACG;OR5M11;OR2L13;OR4Q3;OR51I1;OR52B2;OR51Q1;OR2S2;OR52J3;OR2T10;OR2T11;OR5AN1,KEGG_2021_Human
prerank,Nuclear Events Mediated By NFE2L2 R-HSA-9759194,0.6991849072306485,2.767394790478243,0.0,0.0,0.0,46/77,14.91%,SQSTM1;TXNRD1;TKT;SRXN1;MAFG;SLC7A11;TALDO1;PRDX1;GCLM;NQO1;PSMD14;PSMD3;PSMA5;PSMB2;PSMD12;GSR;PSMD11;PSMD4;PSMD2;PSMC2;PSMD7;MYC;PSMA1;PSME3;PSMB4;HMOX1;PSMB9;IDH1;CDKN2A;PSMB8;GCLC;PSMC4;PSMB3;PSMA3;SKP1;UBL4A;PSMD6;PSMB10;PSMC5;PSMD13;PSMA6;ATF4;UBC;CUL1;PSMB5;PSMD10,Reactome_2022
prerank,KEAP1-NFE2L2 Pathway R-HSA-9755511,0.6414667313184194,2.661871210288043,0.0,0.0,0.0,51/98,14.91%,SQSTM1;TXNRD1;TKT;SRXN1;MAFG;SLC7A11;TALDO1;PRDX1;GCLM;NQO1;PSMD14;NPLOC4;PSMD3;PSMA5;PSMB2;PSMD12;GSR;PSMD11;PSMD4;PSMD2;PSMC2;PSMD7;MYC;PSMA1;PSME3;PSMB4;HMOX1;MAP1LC3B;PSMB9;VCP;IDH1;CDKN2A;PSMB8;GCLC;TRIM21;PSMC4;PSMB3;PSMA3;SKP1;UBL4A;PSMD6;PSMB10;PSMC5;PSMD13;PSMA6;ATF4;PRKCD;UBC;CUL1;PSMB5;PSMD10,Reactome_2022
prerank,rRNA Modification In Nucleus And Cytosol R-HSA-6790901,0.7204616399569784,2.6421496032344276,0.0,0.0,0.0,37/52,18.96%,DCAF13;DHX37;RRP9;UTP6;NOP58;UTP15;NHP2;UTP14A;HEATR1;PNO1;UTP18;NOP56;TRMT112;NOL6;NOP2;WDR75;NAT10;GAR1;DKC1;TBL3;RRP7A;EMG1;WDR3;NOL11;IMP4;SPPL2A;UTP3;UTP20;DDX52;NOC4L;RPS2;WDR43;PDCD11;NOP10;WDR36;NOP14;WDR46,Reactome_2022
prerank,Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814,0.6389816465634489,2.512735663261139,0.0,0.0,0.0,46/74,20.69%,PSMD14;PSMD3;PSMA5;PSMB2;PSMD12;PSMD11;PSMD4;PSMD2;PSMC2;PSMD7;UBE2E1;PSMA1;PSME3;PSMB4;ANAPC7;PSMB9;CDC23;PSMB8;CDC20;PSMC4;CCNB1;PSMB3;PLK1;PTTG1;PSMA3;BUB3;PSMD6;PSMB10;CDC27;NEK2;PSMC5;BUB1B;UBE2S;PSMD13;PSMA6;MAD2L1;UBC;PSMB5;PSMD10;PSMA7;CDK1;PSMB1;PSMA4;PSME2;UBE2D1;ANAPC11,Reactome_2022
prerank,AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408,0.6765840738777245,2.5067457066096743,0.0,0.0,0.0,35/53,19.46%,PSMD14;PSMD3;PSMA5;PSMB2;PSMD12;PSMD11;PSMD4;PSMD2;PSMC2;PABPC1;PSMD7;PSMA1;PSME3;PSMB4;EIF4G1;PSMB9;HSPA8;PSMB8;HSPA1A;PSMC4;PSMB3;HSPB1;PSMA3;PSMD6;PSMB10;PSMC5;PSMD13;PSMA6;UBC;PSMB5;PSMD10;PSMA7;PSMB1;PSMA4;PSME2,Reactome_2022
prerank,APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176409,0.6363595503308069,2.4894478755368126,0.0,0.0,0.0,45/73,20.69%,PSMD14;PSMD3;PSMA5;PSMB2;PSMD12;PSMD11;PSMD4;PSMD2;PSMC2;PSMD7;UBE2E1;PSMA1;PSME3;PSMB4;ANAPC7;PSMB9;CDC23;PSMB8;CDC20;PSMC4;CCNB1;PSMB3;PTTG1;PSMA3;BUB3;PSMD6;PSMB10;CDC27;NEK2;PSMC5;BUB1B;UBE2S;PSMD13;PSMA6;MAD2L1;UBC;PSMB5;PSMD10;PSMA7;CDK1;PSMB1;PSMA4;PSME2;UBE2D1;ANAPC11,Reactome_2022
prerank,Regulation Of Ornithine Decarboxylase (ODC) R-HSA-350562,0.6758937919605094,2.4894075427549716,0.0,0.0,0.0,32/49,19.46%,NQO1;PSMD14;PSMD3;PSMA5;PSMB2;PSMD12;PSMD11;PSMD4;PSMD2;PSMC2;PSMD7;PSMA1;PSME3;PSMB4;OAZ3;AZIN1;PSMB9;PSMB8;PSMC4;PSMB3;PSMA3;PSMD6;PSMB10;PSMC5;PSMD13;PSMA6;PSMB5;PSMD10;PSMA7;PSMB1;PSMA4;PSME2,Reactome_2022
prerank,Mitotic Anaphase R-HSA-68882,0.5396788138228372,2.4823528446164245,0.0,0.0,0.0,104/214,21.13%,PSMD14;CC2D1B;DYNC1LI1;PSMD3;TUBA1C;PSMA5;PSMB2;RAN;PSMD12;TUBA4A;PSMD11;PSMD4;PSMD2;PSMC2;PSMD7;UBE2E1;PSMA1;PSME3;UBE2I;PSMB4;TNPO1;NUP37;NUDC;LMNA;NUP62;ANAPC7;PSMB9;TUBA1B;KIF2C;CDC23;SEC13;SEH1L;DYNC1H1;NUP93;PSMB8;KIF2A;DYNC1I1;TUBB2A;CDC20;CHMP4C;RCC1;PSMC4;CCNB1;VRK2;PSMB3;BUB1;RAD21;CENPN;PLK1;SKA1;NDC80;TUBAL3;KPNB1;PTTG1;NUF2;SPC25;PSMA3;CDCA8;DYNLL1;CENPH;PPP2CA;BUB3;CENPM;CENPE;PSMD6;PSMB10;CDC27;ERCC6L;PSMC5;BUB1B;UBE2S;PSMD13;NUP107;PSMA6;NUP155;MAD2L1;NUP188;TUBA3C;UBC;PSMB5;CENPA;PSMD10;TUBA4B;CDCA5;BIRC5;LBR;CENPK;RCC2;KIF18A;PSMA7;PPP1CC;CDK1;CENPI;ZWINT;AURKB;PSMB1;ITGB3BP;PSMA4;PSME2;NUP43;UBE2D1;ANAPC11;TUBB;TUBB3,Reactome_2022
prerank,Mitotic Metaphase And Anaphase R-HSA-2555396,0.5392039461539817,2.4805898378094886,0.0,0.0,0.0,104/215,21.13%,PSMD14;CC2D1B;DYNC1LI1;PSMD3;TUBA1C;PSMA5;PSMB2;RAN;PSMD12;TUBA4A;PSMD11;PSMD4;PSMD2;PSMC2;PSMD7;UBE2E1;PSMA1;PSME3;UBE2I;PSMB4;TNPO1;NUP37;NUDC;LMNA;NUP62;ANAPC7;PSMB9;TUBA1B;KIF2C;CDC23;SEC13;SEH1L;DYNC1H1;NUP93;PSMB8;KIF2A;DYNC1I1;TUBB2A;CDC20;CHMP4C;RCC1;PSMC4;CCNB1;VRK2;PSMB3;BUB1;RAD21;CENPN;PLK1;SKA1;NDC80;TUBAL3;KPNB1;PTTG1;NUF2;SPC25;PSMA3;CDCA8;DYNLL1;CENPH;PPP2CA;BUB3;CENPM;CENPE;PSMD6;PSMB10;CDC27;ERCC6L;PSMC5;BUB1B;UBE2S;PSMD13;NUP107;PSMA6;NUP155;MAD2L1;NUP188;TUBA3C;UBC;PSMB5;CENPA;PSMD10;TUBA4B;CDCA5;BIRC5;LBR;CENPK;RCC2;KIF18A;PSMA7;PPP1CC;CDK1;CENPI;ZWINT;AURKB;PSMB1;ITGB3BP;PSMA4;PSME2;NUP43;UBE2D1;ANAPC11;TUBB;TUBB3,Reactome_2022
prerank,APC:Cdc20 Mediated Degradation Of Cell Cycle Proteins Before Cycle Checkpoint Satisfied R-HSA-179419,0.6307865331102149,2.4769970459744592,0.0,0.0,0.0,43/71,20.69%,PSMD14;PSMD3;PSMA5;PSMB2;PSMD12;PSMD11;PSMD4;PSMD2;PSMC2;PSMD7;UBE2E1;PSMA1;PSME3;PSMB4;ANAPC7;PSMB9;CDC23;PSMB8;CDC20;PSMC4;PSMB3;PSMA3;BUB3;PSMD6;PSMB10;CDC27;NEK2;PSMC5;BUB1B;UBE2S;PSMD13;PSMA6;MAD2L1;UBC;PSMB5;PSMD10;PSMA7;CDK1;PSMB1;PSMA4;PSME2;UBE2D1;ANAPC11,Reactome_2022
prerank,Cdc20:Phospho-APC/C Mediated Degradation Of Cyclin A R-HSA-174184,0.6282750550561984,2.4712587688951895,0.0,0.0,0.0,42/70,20.69%,PSMD14;PSMD3;PSMA5;PSMB2;PSMD12;PSMD11;PSMD4;PSMD2;PSMC2;PSMD7;UBE2E1;PSMA1;PSME3;PSMB4;ANAPC7;PSMB9;CDC23;PSMB8;CDC20;PSMC4;PSMB3;PSMA3;BUB3;PSMD6;PSMB10;CDC27;PSMC5;BUB1B;UBE2S;PSMD13;PSMA6;MAD2L1;UBC;PSMB5;PSMD10;PSMA7;CDK1;PSMB1;PSMA4;PSME2;UBE2D1;ANAPC11,Reactome_2022
prerank,Regulation Of RUNX3 Expression And Activity R-HSA-8941858,0.6673688316292662,2.4677895501484097,0.0,0.0,0.0,33/53,19.46%,PSMD14;PSMD3;PSMA5;PSMB2;PSMD12;PSMD11;PSMD4;PSMD2;PSMC2;PSMD7;PSMA1;PSME3;PSMB4;CBFB;PSMB9;CDKN2A;SRC;PSMB8;PSMC4;PSMB3;PSMA3;PSMD6;PSMB10;PSMC5;PSMD13;PSMA6;UBC;PSMB5;PSMD10;PSMA7;PSMB1;PSMA4;PSME2,Reactome_2022
prerank,Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276,0.6471785438952755,2.4503519102391054,0.0,0.0,0.0,40/58,24.19%,PSMD14;PSMD3;PSMA5;PSMB2;PSMD12;HSP90AB1;PSMD11;PSMD4;PSMD2;PSMC2;PSMD7;PSMA1;PSME3;PSMB4;PSMB9;PSMB8;HSP90AA1;PSMC4;CCNB1;PSMB3;PLK1;PSMA3;PSMD6;PSMB10;PSMC5;PSMD13;PSMA6;UBC;PSMB5;PSMD10;PSMA7;CDK1;PSMB1;PSMA4;PSME2;PSMD9;GTSE1;CCNB2;PSMA8;PSMC3,Reactome_2022
prerank,Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,0.6104470153427058,2.4440455474352274,0.0,0.0,0.0,46/78,20.69%,PSMD14;PSMD3;PSMA5;PSMB2;PSMD12;PSMD11;PSMD4;PSMD2;PSMC2;PSMD7;UBE2E1;PSMA1;PSME3;PSMB4;ANAPC7;PSMB9;CDC23;PSMB8;CDC20;PSMC4;CCNB1;PSMB3;PLK1;PSMA3;SKP1;BUB3;PSMD6;PSMB10;CDC27;PSMC5;BUB1B;UBE2S;PSMD13;PSMA6;MAD2L1;UBC;CUL1;PSMB5;PSMD10;PSMA7;CDK1;PSMB1;PSMA4;PSME2;UBE2D1;ANAPC11,Reactome_2022
prerank,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,0.6026368710351362,2.441473694341041,0.0,0.0,0.0,49/85,20.69%,PSMD14;PSMD3;PSMA5;PSMB2;PSMD12;PSMD11;PSMD4;PSMD2;PSMC2;PSMD7;UBE2E1;PSMA1;PSME3;PSMB4;ANAPC7;PSMB9;CDC23;PSMB8;CDC20;PSMC4;CCNB1;PSMB3;PLK1;PTTG1;PSMA3;SKP1;BUB3;PSMD6;PSMB10;CDC27;NEK2;PSMC5;BUB1B;UBE2S;PSMD13;PSMA6;MAD2L1;UBC;CUL1;PSMB5;PSMD10;PSMA7;CDK1;AURKB;PSMB1;PSMA4;PSME2;UBE2D1;ANAPC11,Reactome_2022
prerank,NIK To Noncanonical NF-kB Signaling R-HSA-5676590,0.6441486443617062,2.4403165369094055,0.0,0.0,0.0,36/57,19.73%,PSMD14;PSMD3;PSMA5;NFKB2;PSMB2;PSMD12;PSMD11;PSMD4;PSMD2;PSMC2;PSMD7;PSMA1;PSME3;PSMB4;MAP3K14;PSMB9;RELB;PSMB8;PSMC4;PSMB3;PSMA3;SKP1;PSMD6;PSMB10;PSMC5;PSMD13;PSMA6;UBC;CUL1;PSMB5;PSMD10;PSMA7;PSMB1;PSMA4;PSME2;UBE2M,Reactome_2022
prerank,Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425,0.65990652662971,2.4293837695448866,0.0,0.0,0.0,31/50,19.46%,PSMD14;PSMD3;PSMA5;PSMB2;PSMD12;PSMD11;PSMD4;PSMD2;PSMC2;PSMD7;PSMA1;PSME3;PSMB4;PSMB9;PSMB8;PSMC4;PSMB3;PSMA3;PSMD6;PSMB10;PSMC5;PSMD13;PSMA6;UBC;PSMB5;PSMD10;CARD16;PSMA7;PSMB1;PSMA4;PSME2,Reactome_2022
prerank,Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978,0.6685867263864187,2.426973168646834,0.0,0.0,0.0,30/47,19.46%,PSMD14;PSMD3;PSMA5;PSMB2;PSMD12;PSMD11;PSMD4;PSMD2;PSMC2;PSMD7;PSMA1;PSME3;PSMB4;PSMB9;PSMB8;FCGR1A;PSMC4;PSMB3;PSMA3;PSMD6;PSMB10;PSMC5;PSMD13;PSMA6;PSMB5;PSMD10;PSMA7;PSMB1;PSMA4;PSME2,Reactome_2022
prerank,APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154,0.6281901285008997,2.4260347363333232,0.0,0.0,0.0,39/65,20.69%,PSMD14;PSMD3;PSMA5;PSMB2;PSMD12;PSMD11;PSMD4;PSMD2;PSMC2;PSMD7;UBE2E1;PSMA1;PSME3;PSMB4;ANAPC7;PSMB9;CDC23;PSMB8;CDC20;PSMC4;PSMB3;PTTG1;PSMA3;PSMD6;PSMB10;CDC27;PSMC5;UBE2S;PSMD13;PSMA6;UBC;PSMB5;PSMD10;PSMA7;PSMB1;PSMA4;PSME2;UBE2D1;ANAPC11,Reactome_2022
prerank,rRNA Processing In Nucleus And Cytosol R-HSA-8868773,0.5386292743827988,2.421811175277532,0.0,0.0,0.0,81/180,22.85%,DCAF13;BOP1;DHX37;WDR12;RRP9;RBM28;UTP6;GNL3;LTV1;BYSL;NOP58;UTP15;EBNA1BP2;NIP7;NHP2;UTP14A;HEATR1;PNO1;UTP18;RIOK2;NOP56;TRMT112;NOL6;PES1;MPHOSPH6;MRPL13;NOP2;EXOSC4;WDR75;FTSJ3;NOL12;NAT10;GAR1;DKC1;RPP40;EXOSC5;DDX56;TBL3;RRP7A;EMG1;RPS4Y1;NOB1;RPL26L1;RPL36A;RPL8;NOL9;WDR3;LAS1L;NOL11;IMP4;CSNK1D;SPPL2A;EXOSC10;EXOSC1;UTP3;UTP20;DDX52;RPL10L;RPP25;NOC4L;RIOK1;RPL30;RPS2;WDR43;EXOSC3;PDCD11;RPL7;EXOSC2;NOP10;WDR36;NOP14;WDR46;RPL14;DNAJC5;RPS8;RPL27;RPSA;EXOSC7;EXOSC9;RPL23;RPL38,Reactome_2022
